108;109;195;211;land;false;jungle;1
109;159;252;236;land;false;jungle;1
110;247;165;187;land;false;jungle;1
111;219;190;192;land;false;jungle;1
112;190;248;185;land;false;plains;1
113;239;179;88;land;false;jungle;1
114;155;232;210;land;false;jungle;1
115;111;235;194;land;false;mountain;1
116;246;177;143;land;false;plains;1
117;120;197;227;land;false;plains;1
118;244;241;151;land;false;jungle;1
119;135;238;237;land;false;plains;1
120;206;254;112;land;false;desert;1
121;163;250;92;land;false;desert;1
122;227;190;156;land;false;plains;1
123;214;99;236;land;false;desert;1
124;206;240;154;land;false;jungle;1
125;184;154;251;land;false;jungle;1
126;238;175;113;land;false;plains;1
127;121;248;249;land;false;jungle;1
128;217;232;116;land;false;jungle;1
129;199;226;124;land;false;jungle;1
130;172;172;189;land;false;jungle;1
131;225;110;221;land;false;plains;1
132;233;156;130;land;false;jungle;1
133;149;180;236;land;false;plains;1
134;207;173;213;land;false;plains;1
135;185;224;153;land;false;plains;1
136;86;202;252;land;false;desert;1
137;161;229;179;land;false;mountain;1
138;219;124;223;land;false;jungle;1
139;125;233;175;land;false;jungle;1
140;179;176;219;land;true;plains;1
141;215;250;93;land;false;plains;1
142;225;48;247;land;false;jungle;1
143;184;196;150;land;false;plains;1
144;197;179;199;land;false;jungle;1
145;199;126;253;land;false;jungle;1
146;219;238;188;land;false;jungle;1
147;169;218;137;land;false;jungle;1
148;182;201;129;land;false;jungle;1
149;223;54;246;land;false;jungle;1
150;206;215;160;land;false;jungle;1
151;83;236;250;land;false;jungle;1
152;174;161;236;land;false;jungle;1
153;244;223;127;land;false;jungle;1
154;192;197;209;land;false;jungle;1
155;124;184;225;land;false;desert;1
156;220;166;157;land;false;plains;1
157;154;219;140;land;false;plains;1
158;240;165;109;land;false;jungle;1
159;250;206;125;land;false;mountain;1
160;136;230;250;land;false;desert;1
161;106;247;238;land;false;jungle;1
162;240;142;177;land;false;plains;1
163;251;179;181;land;false;jungle;1
164;214;233;254;land;false;desert;1
165;193;161;164;land;false;jungle;1
166;155;218;242;land;false;plains;1
167;197;241;203;land;false;plains;1
168;173;214;174;land;false;jungle;1
169;234;140;137;land;false;desert;1
170;197;112;196;land;false;plains;1
171;216;233;190;land;false;jungle;1
172;123;224;253;land;false;plains;1
173;107;246;184;land;false;jungle;1
174;151;107;243;land;false;jungle;1
175;210;220;160;land;false;jungle;1
176;231;192;216;land;false;jungle;1
177;243;184;74;land;false;plains;1
178;123;222;169;land;false;jungle;1
179;248;135;134;land;false;jungle;1
180;181;115;236;land;false;jungle;1
181;137;247;153;land;false;desert;1
182;235;230;144;land;false;jungle;1
183;229;233;180;land;false;jungle;1
184;155;202;182;land;false;jungle;1
185;159;215;152;land;false;jungle;1
186;217;75;245;land;false;jungle;1
187;186;245;165;land;false;plains;1
188;251;96;161;land;false;jungle;1
189;244;162;117;land;false;mountain;1
190;133;244;247;land;false;plains;1
191;116;195;220;land;false;desert;1
192;166;225;112;land;false;plains;1
193;150;183;196;land;false;jungle;1
194;234;79;226;land;false;jungle;1
195;154;216;196;land;false;mountain;1
196;156;227;181;land;false;plains;1
197;191;176;167;land;false;plains;1
198;197;149;239;land;false;jungle;1
199;238;198;75;land;false;plains;1
200;207;62;249;land;false;jungle;1
201;194;64;251;land;false;plains;1
202;208;137;174;land;false;jungle;1
203;245;229;124;land;false;jungle;1
204;147;194;213;land;false;plains;1
205;44;238;239;land;false;jungle;1
206;198;85;234;land;false;desert;1
207;148;168;237;land;false;plains;1
208;103;186;213;land;false;jungle;1
209;214;133;250;land;false;jungle;1
210;197;69;237;land;false;plains;1
211;145;150;232;land;false;jungle;1
212;49;246;214;land;false;plains;1
213;67;243;208;land;false;jungle;1
214;182;168;239;land;false;jungle;1
215;160;243;242;land;false;jungle;1
216;243;248;214;land;true;plains;1
217;180;226;157;land;false;plains;1
218;141;239;229;land;true;plains;1
219;197;191;220;land;false;jungle;1
220;225;226;153;land;true;plains;1
221;227;180;101;land;false;jungle;1
222;235;55;223;land;false;jungle;1
223;240;191;201;land;false;plains;1
224;250;244;245;land;false;jungle;1
225;214;225;194;land;false;jungle;1
226;145;182;211;land;false;jungle;1
227;183;219;161;land;false;jungle;1
228;237;194;97;land;false;jungle;1
229;68;254;252;land;false;mountain;1
230;115;156;232;land;false;jungle;1
231;55;240;236;land;false;jungle;1
232;232;231;116;land;true;plains;1
233;128;221;174;land;false;jungle;1
234;170;157;234;land;false;jungle;1
235;95;233;197;land;false;jungle;1
236;34;251;254;land;true;plains;1
237;179;192;139;land;false;jungle;1
238;237;207;173;land;false;desert;1
239;190;220;135;land;false;desert;1
240;145;157;246;land;false;plains;1
241;193;144;248;land;false;jungle;1
242;154;139;230;land;false;jungle;1
243;220;218;131;land;false;jungle;1
244;171;203;170;land;false;jungle;1
245;139;238;191;land;true;jungle;1
246;237;187;253;land;true;plains;1
247;231;58;240;land;false;jungle;1
248;215;180;117;land;false;jungle;1
249;243;53;238;land;false;plains;1
250;251;236;118;land;false;plains;1
251;239;115;180;land;false;plains;1
252;74;245;182;land;false;jungle;1
253;246;138;190;land;false;plains;1
254;104;212;212;land;false;plains;1
255;173;191;246;land;false;plains;1
256;159;221;198;land;false;jungle;1
257;222;201;99;land;false;mountain;1
258;227;203;111;land;false;jungle;1
259;252;101;187;land;false;jungle;1
260;130;193;196;land;false;jungle;1
261;205;144;206;land;false;jungle;1
262;240;211;190;land;false;jungle;1
263;171;253;159;land;true;jungle;1
264;163;247;150;land;false;plains;1
265;152;248;209;land;false;plains;1
266;221;158;183;land;false;plains;1
267;35;243;236;land;false;jungle;1
268;134;187;209;land;false;jungle;1
269;227;231;48;land;false;jungle;1
270;184;247;206;land;true;jungle;1
271;253;215;63;land;false;jungle;1
272;236;177;105;land;false;jungle;1
273;253;242;158;land;true;plains;1
274;145;147;222;land;false;jungle;1
275;144;169;202;land;false;jungle;1
276;139;221;221;land;false;jungle;1
277;103;252;253;land;false;jungle;1
278;138;201;236;land;false;plains;1
279;200;226;113;land;false;jungle;1
280;167;178;196;land;false;mountain;1
281;253;43;212;land;false;jungle;1
282;251;89;177;land;false;jungle;1
283;234;206;142;land;false;jungle;1
284;211;119;248;land;false;jungle;1
285;251;221;29;land;true;plains;1
286;144;203;200;land;true;plains;1
287;173;177;253;land;false;jungle;1
288;200;138;226;land;false;jungle;1
289;214;216;137;land;false;desert;1
290;214;191;238;land;false;jungle;1
291;223;235;238;land;false;jungle;1
292;248;230;28;land;false;jungle;1
293;244;211;160;land;false;jungle;1
294;223;135;228;land;false;plains;1
295;179;70;252;land;false;jungle;1
296;201;215;93;land;false;jungle;1
297;229;100;227;land;false;plains;1
298;147;185;205;land;false;jungle;1
299;254;219;114;land;false;jungle;1
300;187;228;129;land;false;plains;1
301;240;214;102;land;false;desert;1
302;157;221;127;land;false;jungle;1
303;205;147;249;land;false;jungle;1
304;244;184;229;land;false;plains;1
305;145;229;231;land;false;plains;1
306;177;161;206;land;false;jungle;1
307;154;246;166;land;false;jungle;1
308;246;245;28;land;false;jungle;1
309;248;147;200;land;false;plains;1
310;237;142;141;land;false;plains;1
311;139;191;214;land;false;plains;1
312;198;245;92;land;false;plains;1
313;82;196;247;land;false;plains;1
314;239;70;218;land;true;plains;1
315;85;239;213;land;false;plains;1
316;37;243;236;land;false;plains;1
317;232;207;99;land;false;jungle;1
318;214;199;103;land;false;plains;1
319;243;185;111;land;false;plains;1
320;233;129;153;land;false;plains;1
321;111;252;234;land;false;jungle;1
322;182;70;251;land;false;jungle;1
323;218;139;231;land;true;plains;1
324;254;210;149;land;false;jungle;1
325;145;229;173;land;false;jungle;1
326;236;254;11;land;false;desert;1
327;227;236;81;land;false;jungle;1
328;156;150;244;land;false;desert;1
329;228;220;85;land;false;jungle;1
330;229;200;171;land;false;jungle;1
331;166;196;233;land;false;jungle;1
332;235;119;147;land;false;plains;1
333;119;208;209;land;false;jungle;1
334;253;222;115;land;false;jungle;1
335;236;236;150;land;false;plains;1
336;200;94;244;land;false;jungle;1
337;210;239;247;land;false;jungle;1
338;188;167;148;land;true;plains;1
339;139;198;183;land;false;plains;1
340;226;62;242;land;false;jungle;1
341;228;168;144;land;false;plains;1
342;202;107;245;land;true;plains;1
343;219;111;173;land;false;jungle;1
344;225;102;193;land;false;desert;1
345;187;253;123;land;false;jungle;1
346;151;164;227;land;false;mountain;1
347;203;254;46;land;false;plains;1
348;185;175;157;land;false;plains;1
349;247;203;110;land;false;plains;1
350;170;194;165;land;false;plains;1
351;177;174;251;land;false;plains;1
352;228;186;96;land;false;jungle;1
353;243;143;152;land;false;plains;1
354;252;122;244;land;false;jungle;1
355;224;231;122;land;false;jungle;1
356;241;240;95;land;false;jungle;1
357;254;65;214;land;false;plains;1
358;190;107;248;land;false;mountain;1
359;218;113;216;land;false;plains;1
360;202;78;231;land;false;plains;1
361;235;232;157;land;false;jungle;1
362;201;166;170;land;true;jungle;1
363;209;171;208;land;false;mountain;1
364;227;248;205;land;false;desert;1
365;205;180;122;land;false;jungle;1
366;253;245;239;land;false;desert;1
367;129;152;225;land;false;jungle;1
368;253;145;180;land;true;plains;1
369;174;251;96;land;false;jungle;1
370;220;99;230;land;false;jungle;1
371;227;244;168;land;false;jungle;1
372;161;218;243;land;true;plains;1
373;246;250;93;land;false;plains;1
374;235;172;123;land;false;jungle;1
375;236;244;252;land;false;desert;1
376;105;240;230;land;false;jungle;1
377;241;246;163;land;false;jungle;1
378;151;211;155;land;false;jungle;1
379;234;134;187;land;false;jungle;1
380;159;178;224;land;false;jungle;1
381;236;192;217;land;false;plains;1
382;156;198;173;land;false;jungle;1
383;212;235;116;land;false;jungle;1
384;227;72;205;land;false;jungle;1
385;234;175;147;land;true;jungle;1
386;218;114;240;land;false;jungle;1
387;238;200;216;land;false;jungle;1
388;174;215;154;land;false;plains;1
389;225;98;198;land;false;jungle;1
390;202;97;210;land;false;plains;1
391;125;233;150;land;false;desert;1
392;140;176;227;land;false;jungle;1
393;242;215;241;land;false;jungle;1
394;111;237;164;land;false;plains;1
395;222;219;186;land;false;plains;1
396;178;171;222;land;false;desert;1
397;193;136;185;land;false;jungle;1
398;181;115;229;land;false;jungle;1
399;190;248;202;land;false;jungle;1
400;200;188;199;land;false;jungle;1
401;254;248;223;land;false;jungle;1
402;165;250;237;land;false;jungle;1
403;174;243;240;land;false;mountain;1
404;200;176;225;land;false;jungle;1
405;212;242;150;land;false;jungle;1
406;226;65;215;land;false;desert;1
407;131;225;223;land;false;jungle;1
408;148;186;188;land;false;jungle;1
409;221;235;140;land;false;jungle;1
410;233;164;202;land;false;jungle;1
411;55;209;253;land;true;jungle;1
412;247;195;237;land;false;jungle;1
413;213;179;138;land;false;jungle;1
414;218;179;177;land;false;jungle;1
415;87;212;220;land;false;jungle;1
416;198;143;240;land;false;jungle;1
417;229;172;238;land;true;plains;1
418;177;227;116;land;false;jungle;1
419;229;250;158;land;false;plains;1
420;221;162;195;land;false;jungle;1
421;249;208;175;land;false;jungle;1
422;209;72;232;land;false;jungle;1
423;126;137;252;land;false;plains;1
424;151;220;209;land;false;jungle;1
425;185;159;237;land;false;jungle;1
426;252;194;65;land;false;jungle;1
427;211;78;246;land;false;plains;1
428;204;158;169;land;false;mountain;1
429;207;186;247;land;false;jungle;1
430;248;61;212;land;false;jungle;1
431;114;189;252;land;false;jungle;1
432;252;156;194;land;false;jungle;1
433;162;165;215;land;false;jungle;1
434;200;184;204;land;false;jungle;1
435;190;137;192;land;false;jungle;1
436;159;239;190;land;true;jungle;1
437;171;145;220;land;false;plains;1
438;240;141;200;land;false;plains;1
439;224;131;158;land;false;jungle;1
440;162;248;97;land;false;jungle;1
441;142;186;214;land;false;desert;1
442;42;247;217;land;false;jungle;1
443;201;184;174;land;false;jungle;1
444;249;202;189;land;false;jungle;1
445;182;210;218;land;false;plains;1
446;75;215;231;land;false;desert;1
447;84;217;243;land;true;jungle;1
448;144;210;150;land;false;plains;1
449;237;208;150;land;false;jungle;1
450;181;104;253;land;false;plains;1
451;229;208;156;land;false;jungle;1
452;246;175;159;land;false;plains;1
453;202;245;116;land;false;jungle;1
454;180;230;150;land;false;mountain;1
455;246;198;99;land;false;jungle;1
456;145;131;229;land;true;jungle;1
457;143;210;229;land;false;jungle;1
458;198;246;240;land;false;jungle;1
459;186;127;246;land;false;jungle;1
460;44;233;250;land;false;jungle;1
461;145;232;156;land;false;plains;1
462;213;253;124;land;false;jungle;1
463;249;226;235;land;false;desert;1
464;241;118;223;land;false;plains;1
465;220;189;159;land;false;jungle;1
466;190;108;203;land;true;plains;1
467;151;226;189;land;false;plains;1
468;95;227;240;land;false;jungle;1
469;254;244;8;land;false;jungle;1
470;225;242;101;land;false;plains;1
471;206;76;250;land;false;jungle;1
472;203;196;232;land;false;jungle;1
473;195;127;247;land;false;jungle;1
474;222;241;137;land;false;jungle;1
475;243;232;253;land;false;desert;1
476;248;154;166;land;false;plains;1
477;147;215;206;land;false;jungle;1
478;247;239;233;land;false;jungle;1
479;187;195;246;land;false;plains;1
480;196;238;137;land;false;jungle;1
481;238;195;219;land;false;plains;1
482;164;173;226;land;false;jungle;1
483;211;175;219;land;false;plains;1
484;225;225;96;land;false;jungle;1
485;183;202;235;land;false;plains;1
486;210;238;120;land;false;jungle;1
487;238;108;188;land;false;jungle;1
488;147;128;232;land;false;plains;1
489;254;241;28;land;false;jungle;1
490;216;196;109;land;false;jungle;1
491;108;197;247;land;false;jungle;1
492;222;186;210;land;false;desert;1
493;162;240;253;land;false;mountain;1
494;200;142;243;land;false;plains;1
495;156;182;241;land;false;plains;1
496;85;240;216;land;false;jungle;1
497;176;198;171;land;false;plains;1
498;166;217;138;land;false;plains;1
499;128;153;237;land;true;plains;1
500;228;49;250;land;false;jungle;1
501;238;179;91;land;false;jungle;1
502;110;182;247;land;true;jungle;1
503;183;177;241;land;false;jungle;1
504;77;219;225;land;false;jungle;1
505;65;224;246;land;false;plains;1
506;234;180;100;land;false;desert;1
507;161;174;248;land;false;plains;1
508;207;193;115;land;false;jungle;1
509;204;174;157;land;false;plains;1
510;99;226;184;land;false;plains;1
511;235;252;162;land;false;plains;1
512;137;198;184;land;false;desert;1
513;234;113;166;land;false;jungle;1
514;129;222;180;land;false;jungle;1
515;68;246;189;land;false;plains;1
516;161;220;167;land;false;plains;1
517;196;168;205;land;false;jungle;1
518;188;212;144;land;false;plains;1
519;174;192;206;land;false;desert;1
520;213;109;193;land;false;jungle;1
521;142;243;179;land;false;jungle;1
522;175;235;214;land;false;jungle;1
523;227;111;198;land;false;jungle;1
524;183;155;249;land;false;jungle;1
525;151;214;227;land;false;plains;1
526;158;171;196;land;false;jungle;1
527;247;172;238;land;false;jungle;1
528;233;249;84;land;false;plains;1
529;249;53;247;land;false;plains;1
530;141;164;216;land;false;jungle;1
531;212;151;218;land;false;jungle;1
532;251;209;58;land;false;jungle;1
533;208;168;125;land;false;plains;1
534;231;135;155;land;false;jungle;1
535;188;180;237;land;false;jungle;1
536;175;233;176;land;false;jungle;1
537;213;238;67;land;false;plains;1
538;251;96;170;land;false;plains;1
539;219;216;130;land;false;desert;1
540;148;125;228;land;false;plains;1
541;246;235;241;land;false;jungle;1
542;73;224;227;land;false;jungle;1
543;114;228;247;land;false;jungle;1
544;236;247;241;land;false;jungle;1
545;239;251;155;land;true;plains;1
546;242;104;240;land;false;plains;1
547;240;188;193;land;false;jungle;1
548;194;233;89;land;false;jungle;1
549;147;178;199;land;false;jungle;1
550;202;81;223;land;false;mountain;1
551;212;252;67;land;false;plains;1
552;177;193;164;land;false;jungle;1
553;232;137;145;land;false;plains;1
554;200;95;239;land;false;jungle;1
555;108;252;173;land;false;mountain;1
556;170;178;190;land;false;plains;1
557;217;232;198;land;true;desert;1
558;89;234;245;land;false;plains;1
559;167;230;179;land;false;jungle;1
560;195;242;105;land;false;plains;1
561;222;202;121;land;false;jungle;1
562;248;227;155;land;false;plains;1
563;227;201;81;land;false;plains;1
564;182;187;191;land;false;jungle;1
565;108;178;236;land;false;jungle;1
566;244;187;169;land;false;jungle;1
567;165;183;234;land;false;jungle;1
568;246;231;138;land;true;plains;1
569;154;108;253;land;false;plains;1
570;98;247;199;land;false;jungle;1
571;253;144;193;land;false;jungle;1
572;67;244;215;land;false;jungle;1
573;178;217;147;land;false;plains;1
574;51;247;247;land;false;jungle;1
575;215;205;254;land;false;jungle;1
576;237;107;177;land;false;jungle;1
577;157;181;219;land;false;jungle;1
578;240;233;235;land;false;plains;1
579;246;90;245;land;false;jungle;1
580;252;226;89;land;false;mountain;1
581;237;223;146;land;false;jungle;1
582;197;208;117;land;false;plains;1
583;200;129;181;land;false;mountain;1
584;222;229;191;land;false;jungle;1
585;195;244;182;land;false;jungle;1
586;241;194;215;land;false;jungle;1
587;244;243;229;land;false;jungle;1
588;233;165;240;land;false;plains;1
589;125;172;250;land;false;mountain;1
590;205;205;200;land;false;desert;1
591;193;227;87;land;false;jungle;1
592;195;190;177;land;false;jungle;1
593;197;235;125;land;false;plains;1
594;205;173;162;land;false;jungle;1
595;223;218;67;land;false;jungle;1
596;138;211;206;land;false;jungle;1
597;202;232;104;land;false;jungle;1
598;135;197;210;land;false;plains;1
599;221;234;109;land;false;jungle;1
600;200;224;212;land;false;jungle;1
601;169;244;201;land;false;jungle;1
602;240;254;240;land;false;jungle;1
603;207;133;247;land;false;jungle;1
604;216;212;120;land;false;jungle;1
605;253;247;102;land;false;plains;1
606;200;202;244;land;false;jungle;1
607;176;223;200;land;false;plains;1
608;200;239;65;land;false;plains;1
609;239;59;251;land;false;jungle;1
610;241;175;174;land;false;jungle;1
611;159;240;245;land;false;plains;1
612;112;218;188;land;false;jungle;1
613;225;154;139;land;false;jungle;1
614;202;242;172;land;false;jungle;1
615;234;224;212;land;false;jungle;1
616;228;186;145;land;false;jungle;1
617;186;222;168;land;false;mountain;1
618;251;233;222;land;false;jungle;1
619;180;152;200;land;false;jungle;1
620;242;69;216;land;false;mountain;1
621;230;216;65;land;false;jungle;1
622;175;124;209;land;false;jungle;1
623;102;213;221;land;false;jungle;1
624;172;232;253;land;false;desert;1
625;223;141;208;land;false;plains;1
626;208;87;219;land;false;plains;1
627;179;215;215;land;true;plains;1
628;130;233;193;land;false;jungle;1
629;246;202;232;land;false;plains;1
630;162;229;182;land;false;jungle;1
631;245;129;203;land;true;jungle;1
632;205;224;116;land;false;plains;1
633;253;140;226;land;false;plains;1
634;244;184;228;land;false;plains;1
635;75;247;228;land;false;jungle;1
636;194;165;239;land;false;jungle;1
637;164;228;128;land;false;plains;1
638;200;215;248;land;false;jungle;1
639;254;171;243;land;false;desert;1
640;198;194;179;land;false;plains;1
641;198;245;133;land;false;jungle;1
642;226;198;147;land;false;jungle;1
643;139;227;175;land;false;jungle;1
644;165;245;231;land;false;jungle;1
645;222;184;219;land;false;jungle;1
646;166;215;228;land;false;jungle;1
647;253;193;203;land;false;desert;1
648;174;122;238;land;false;jungle;1
649;155;240;241;land;false;plains;1
650;156;139;227;land;false;plains;1
651;194;165;194;land;false;jungle;1
652;223;223;128;land;false;jungle;1
653;203;195;218;land;false;jungle;1
654;104;193;250;land;false;jungle;1
655;230;232;137;land;false;plains;1
656;130;226;153;land;false;jungle;1
657;233;104;208;land;false;plains;1
658;205;169;141;land;false;plains;1
659;243;195;242;land;false;jungle;1
660;120;182;199;land;false;plains;1
661;222;243;159;land;false;plains;1
662;247;208;143;land;false;jungle;1
663;178;241;146;land;false;plains;1
664;165;248;125;land;false;mountain;1
665;213;143;181;land;false;jungle;1
666;251;244;129;land;false;plains;1
667;173;203;216;land;false;mountain;1
668;143;210;177;land;false;plains;1
669;232;250;101;land;false;jungle;1
670;97;219;221;land;false;plains;1
671;223;161;234;land;false;plains;1
672;195;192;143;land;false;mountain;1
673;197;177;146;land;false;jungle;1
674;135;243;229;land;false;jungle;1
675;233;205;70;land;false;jungle;1
676;148;179;189;land;false;jungle;1
677;164;239;144;land;false;mountain;1
678;244;224;225;land;false;jungle;1
679;178;212;231;land;false;plains;1
680;198;249;65;land;false;jungle;1
681;203;205;144;land;false;jungle;1
682;144;207;172;land;false;plains;1
683;192;227;111;land;false;mountain;1
684;221;231;49;land;false;jungle;1
685;189;210;227;land;false;plains;1
686;242;170;152;land;false;jungle;1
687;231;183;154;land;false;jungle;1
688;192;180;137;land;false;jungle;1
689;250;204;106;land;true;plains;1
690;230;224;127;land;false;jungle;1
691;210;130;178;land;false;jungle;1
692;149;240;113;land;false;jungle;1
693;161;140;254;land;false;jungle;1
694;232;194;186;land;false;jungle;1
695;179;209;251;land;false;jungle;1
696;242;240;199;land;false;jungle;1
697;223;123;235;land;false;plains;1
698;222;254;26;land;false;jungle;1
699;234;116;204;land;false;jungle;1
700;166;138;219;land;false;jungle;1
701;235;176;194;land;false;plains;1
702;160;182;169;land;false;jungle;1
703;183;208;201;land;false;jungle;1
704;200;178;172;land;false;jungle;1
705;202;160;155;land;false;plains;1
706;223;245;251;land;false;jungle;1
707;126;241;147;land;false;jungle;1
708;32;233;242;land;false;mountain;1
709;162;224;132;land;false;plains;1
710;131;170;209;land;false;plains;1
711;59;227;235;land;true;jungle;1
712;120;176;225;land;true;jungle;1
713;170;247;192;land;true;plains;1
714;224;104;190;land;false;jungle;1
715;254;211;125;land;false;mountain;1
716;219;244;183;land;false;mountain;1
717;254;96;238;land;false;jungle;1
718;211;126;232;land;false;jungle;1
719;219;157;210;land;true;plains;1
720;177;227;230;land;false;plains;1
721;194;118;232;land;false;jungle;1
722;176;152;187;land;false;mountain;1
723;183;231;209;land;false;jungle;1
724;246;84;203;land;false;mountain;1
725;236;218;158;land;false;desert;1
726;198;222;215;land;false;mountain;1
727;72;249;243;land;false;plains;1
728;188;168;219;land;false;jungle;1
729;243;243;80;land;false;mountain;1
730;216;155;134;land;false;plains;1
731;241;120;205;land;false;jungle;1
732;150;194;234;land;false;jungle;1
733;234;174;199;land;false;plains;1
734;229;218;160;land;false;desert;1
735;235;192;121;land;false;jungle;1
736;208;149;239;land;false;jungle;1
737;251;200;118;land;false;jungle;1
738;253;224;49;land;false;plains;1
739;247;47;245;land;false;plains;1
740;86;231;196;land;false;mountain;1
741;61;245;196;land;false;jungle;1
742;186;213;116;land;true;jungle;1
743;189;208;168;land;false;mountain;1
744;244;144;197;land;true;jungle;1
745;131;244;192;land;false;jungle;1
746;181;237;252;land;false;jungle;1
747;206;164;147;land;true;desert;1
748;222;220;141;land;false;plains;1
749;228;167;130;land;true;desert;1
750;222;204;126;land;false;jungle;1
751;186;137;220;land;false;plains;1
752;233;171;254;land;false;jungle;1
753;131;239;187;land;false;jungle;1
754;241;97;251;land;false;plains;1
755;186;243;250;land;false;plains;1
756;227;240;134;land;false;plains;1
757;227;244;232;land;false;jungle;1
758;167;230;220;land;false;jungle;1
759;145;176;210;land;false;desert;1
760;236;239;56;land;false;plains;1
761;238;150;192;land;false;jungle;1
762;112;226;206;land;false;jungle;1
763;213;143;200;land;true;plains;1
764;224;130;207;land;false;mountain;1
765;79;252;226;land;false;plains;1
766;71;208;245;land;false;jungle;1
767;87;238;239;land;false;jungle;1
768;240;205;141;land;false;jungle;1
769;208;231;120;land;false;plains;1
770;145;249;145;land;false;jungle;1
771;233;195;124;land;false;jungle;1
772;238;193;159;land;false;mountain;1
773;229;181;204;land;false;jungle;1
774;172;144;243;land;false;jungle;1
775;231;190;204;land;false;jungle;1
776;70;229;213;land;false;jungle;1
777;155;203;187;land;false;jungle;1
778;186;199;121;land;false;jungle;1
779;250;183;228;land;false;mountain;1
780;149;216;146;land;false;jungle;1
781;227;154;216;land;false;jungle;1
782;83;235;192;land;false;jungle;1
783;101;244;186;land;false;jungle;1
784;215;122;217;land;false;plains;1
785;173;209;121;land;false;plains;1
786;135;191;175;land;false;mountain;1
787;181;123;207;land;true;plains;1
788;244;198;202;land;true;jungle;1
789;156;179;196;land;false;mountain;1
790;225;166;228;land;false;jungle;1
791;195;139;204;land;false;jungle;1
792;133;193;250;land;false;jungle;1
